id,first_name,second_name,web_name,team,team_name,position,price,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,form,points_per_game,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,yellow_cards,red_cards,saves,penalties_saved,penalties_missed,status,chance_of_playing_next_round,code
1,"Fábio","Ferreira Vieira","Fábio Vieira",1,"Arsenal","Midfielder","5.4",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,438098
2,"Gabriel","Fernando de Jesus","G.Jesus",1,"Arsenal","Forward","6.5",42,600,3,2,2,6,152,"0.0","2.5","1.1","52.6","154.4","119.5","255.0","3.05","0.52","3.57","5.82",4,0,0,0,0,"i",0,205651
3,"Gabriel","dos Santos Magalhães","Gabriel",1,"Arsenal","Defender","6.4",116,2348,3,2,10,9,456,"4.7","4.3","30.6","108.0","583.0","208.6","287.0","2.70","1.21","3.91","23.09",4,0,0,0,0,"a",100,226597
4,"Kai","Havertz","Havertz",1,"Arsenal","Forward","7.7",96,1839,9,3,7,14,340,"0.0","4.6","5.9","142.6","467.2","257.0","701.0","9.39","1.63","11.02","19.00",4,0,0,0,0,"i",0,219847
5,"Karl","Hein","Hein",1,"Arsenal","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,463748
6,"Jurriën","Timber","J.Timber",1,"Arsenal","Defender","5.6",101,2199,1,2,10,8,382,"6.7","3.9","5.0","84.7","351.2","270.3","227.0","0.75","1.19","1.94","18.98",7,0,0,0,0,"a",100,445122
7,"Jorge Luiz","Frello Filho","Jorginho",1,"Arsenal","Midfielder","4.7",16,540,0,0,2,0,88,"1.0","1.3","0.2","11.3","37.4","69.8","5.0","0.04","0.51","0.55","4.50",4,0,0,0,0,"a",100,85955
8,"Jakub","Kiwior","Kiwior",1,"Arsenal","Defender","4.8",13,323,0,0,1,0,39,"0.0","1.6","0.2","6.3","49.2","13.7","0.0","0.00","0.03","0.03","4.45",0,0,0,0,0,"a",,440854
9,"Gabriel","Martinelli Silva","Martinelli",1,"Arsenal","Midfielder","6.5",93,1562,6,3,8,6,290,"1.3","3.9","2.0","142.5","402.8","389.9","632.0","4.49","3.12","7.61","16.26",1,0,0,0,0,"a",100,444145
12,"Ethan","Nwaneri","Nwaneri",1,"Arsenal","Midfielder","4.6",46,595,3,1,2,4,174,"1.7","2.4","4.2","52.0","197.4","160.0","163.0","0.82","1.20","2.02","3.95",1,0,0,0,0,"a",100,499175
13,"Martin","Ødegaard","Ødegaard",1,"Arsenal","Midfielder","8.2",76,1724,2,4,9,7,357,"3.7","3.6","5.2","141.5","358.8","693.5","360.0","3.76","5.19","8.95","14.06",3,0,0,0,0,"a",100,184029
15,"David","Raya Martin","Raya",1,"Arsenal","Goalkeeper","5.5",117,2610,0,0,11,9,446,"5.0","4.0","26.3","61.7","615.4","0.5","0.0","0.00","0.01","0.01","24.77",2,0,71,0,0,"a",100,154561
16,"Declan","Rice","Rice",1,"Arsenal","Midfielder","6.2",89,2154,2,5,9,11,472,"5.3","3.3","2.9","153.9","521.6","761.6","260.0","1.99","5.01","7.00","19.67",3,1,0,0,0,"a",100,204480
17,"Bukayo","Saka","Saka",1,"Arsenal","Midfielder","10.2",107,1268,5,11,6,16,435,"0.0","6.7","8.5","174.9","516.2","630.0","604.0","4.17","5.60","9.77","10.52",3,0,0,0,0,"d",50,223340
18,"William","Saliba","Saliba",1,"Arsenal","Defender","6.2",114,2364,2,0,11,14,466,"6.3","4.2","22.9","72.5","527.2","94.5","101.0","2.07","0.88","2.95","21.09",2,1,0,0,0,"a",100,462424
20,"Thomas","Partey","Thomas",1,"Arsenal","Midfielder","4.9",85,2185,3,3,7,6,456,"1.7","3.0","0.8","94.9","487.4","316.1","142.0","1.65","2.11","3.76","21.95",4,0,0,0,0,"a",100,167199
21,"Kieran","Tierney","Tierney",1,"Arsenal","Defender","4.3",6,77,0,0,0,0,23,"1.0","1.0","0.0","6.5","15.8","37.7","11.0","0.21","0.28","0.49","1.21",0,0,0,0,0,"a",100,192895
22,"Tomiyasu","Takehiro","Tomiyasu",1,"Arsenal","Defender","4.8",1,6,0,0,0,0,2,"0.0","1.0","0.0","1.0","0.4","0.3","9.0","0.18","0.00","0.18","0.04",0,0,0,0,0,"i",0,223723
23,"Leandro","Trossard","Trossard",1,"Arsenal","Midfielder","6.8",100,1899,4,6,9,10,382,"2.3","3.4","3.1","144.9","405.2","503.3","544.0","4.66","3.10","7.76","16.00",2,1,0,0,0,"a",100,116216
24,"Benjamin","White","White",1,"Arsenal","Defender","6.1",29,703,0,1,3,0,117,"0.3","2.6","2.1","22.5","133.4","57.3","35.0","0.19","0.33","0.52","9.97",2,0,0,0,0,"a",100,198869
25,"Oleksandr","Zinchenko","Zinchenko",1,"Arsenal","Defender","4.8",19,292,0,0,2,0,72,"0.3","1.9","0.9","9.7","25.2","33.3","39.0","0.16","0.12","0.28","2.07",1,0,0,0,0,"a",100,206325
73,"Norberto","Murara Neto","Neto",1,"Arsenal","Goalkeeper","4.1",7,180,0,0,0,0,30,"0.0","3.5","0.7","7.8","77.8","0.0","0.0","0.00","0.00","0.00","2.91",0,0,11,0,0,"a",100,69752
186,"Raheem","Sterling","Sterling",1,"Arsenal","Midfielder","6.7",17,303,0,1,1,0,37,"0.3","1.4","0.8","21.8","39.8","81.2","99.0","1.04","0.37","1.41","2.22",1,0,0,0,0,"a",100,103955
578,"Riccardo","Calafiori","Calafiori",1,"Arsenal","Defender","5.8",37,921,2,1,1,1,133,"0.3","2.2","1.3","53.9","249.6","116.2","174.0","0.86","0.68","1.54","9.51",4,0,0,0,0,"d",75,466075
597,"Myles","Lewis-Skelly","Lewis-Skelly",1,"Arsenal","Midfielder","4.5",22,762,1,0,4,0,132,"1.3","1.6","0.3","24.5","119.6","89.8","39.0","0.04","0.29","0.33","7.33",2,2,0,0,0,"a",100,499169
633,"Mikel","Merino","Merino",1,"Arsenal","Midfielder","6.0",68,1140,5,1,4,5,242,"4.7","3.2","0.9","92.8","327.8","210.0","391.0","3.76","1.01","4.77","10.52",2,0,0,0,0,"a",100,195384
638,"Salah-Eddine","Oulad M'hand","Oulad M'hand",1,"Arsenal","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,498046
639,"Tommy","Setford","Setford",1,"Arsenal","Goalkeeper","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,551221
657,"Maldini","Kacurri","Kacurri",1,"Arsenal","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,588793
659,"Ismeal","Kabia","Kabia",1,"Arsenal","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,588796
662,"Josh","Nichols","Nichols",1,"Arsenal","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,499167
665,"Nathan","Butler-Oyedeji","Butler-Oyedeji",1,"Arsenal","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,461025
735,"Mikel","Arteta","Arteta",1,"Arsenal","Manager","1.5",48,0,0,0,0,0,0,"6.0","0.0","3.7","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100051017
756,"Jack","Porter","Porter",1,"Arsenal","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,616059
28,"Leon","Bailey","Bailey",2,"Aston Villa","Midfielder","6.2",46,1131,1,2,2,2,169,"0.5","2.0","0.8","69.8","144.4","234.8","323.0","1.73","2.92","4.65","13.91",3,0,0,0,0,"a",100,215711
29,"Ross","Barkley","Barkley",2,"Aston Villa","Midfielder","5.2",40,544,3,1,1,5,150,"0.0","2.5","0.2","50.3","203.4","115.5","185.0","1.68","0.41","2.09","5.36",3,0,0,0,0,"d",50,88894
30,"Enzo","Barrenechea","Barrenechea",2,"Aston Villa","Midfielder","4.9",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,491287
31,"Emiliano","Buendía Stati","Buendia",2,"Aston Villa","Midfielder","5.1",11,89,0,0,0,0,37,"0.0","0.9","0.1","5.2","16.4","23.2","16.0","0.65","0.03","0.68","2.27",1,0,0,0,0,"u",0,195546
32,"Matty","Cash","Cash",2,"Aston Villa","Defender","4.4",41,1395,1,1,2,1,143,"0.0","2.2","0.9","49.3","247.8","133.9","111.0","0.23","1.00","1.23","21.11",6,0,0,0,0,"a",100,199796
33,"Leander","Dendoncker","Dendoncker",2,"Aston Villa","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,151589
34,"Moussa","Diaby","Diaby",2,"Aston Villa","Midfielder","6.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,243557
35,"Diego Carlos","Santos Silva","Diego Carlos",2,"Aston Villa","Defender","4.5",21,828,0,0,2,1,69,"0.0","2.1","0.3","21.5","150.6","9.2","54.0","0.64","0.08","0.72","11.88",1,0,0,0,0,"u",0,165659
36,"Lucas","Digne","Digne",2,"Aston Villa","Defender","4.5",75,2059,0,5,4,6,321,"3.5","2.7","6.3","109.9","454.0","533.6","112.0","0.80","3.56","4.36","31.76",3,0,0,0,0,"a",,101188
37,"Lewis","Dobbin","Dobbin",2,"Aston Villa","Midfielder","5.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,461421
38,"Jhon","Durán","Duran",2,"Aston Villa","Forward","5.7",53,622,7,0,2,9,222,"0.0","2.6","1.7","67.5","273.8","68.9","334.0","5.11","0.24","5.35","9.94",3,1,0,0,0,"u",0,476344
39,"Joe","Gauci","Gauci",2,"Aston Villa","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,462492
40,"Kortney","Hause","Hause",2,"Aston Villa","Defender","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,123354
41,"Samuel","Iling-Junior","Iling Jr",2,"Aston Villa","Midfielder","5.4",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,469247
42,"Boubacar","Kamara","Kamara",2,"Aston Villa","Midfielder","5.0",30,1077,0,0,2,1,179,"0.5","1.8","0.0","36.1","214.4","110.7","34.0","0.27","0.31","0.58","15.20",2,0,0,0,0,"a",100,226944
43,"Kaine","Kesler-Hayden","Kesler-Hayden",2,"Aston Villa","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,465390
44,"Ezri","Konsa Ngoyo","Konsa",2,"Aston Villa","Defender","4.4",59,2171,1,0,3,6,277,"3.5","2.4","5.0","55.2","379.6","84.3","88.0","0.65","0.42","1.07","34.22",0,0,0,0,0,"a",100,199798
45,"Ian","Maatsen","Maatsen",2,"Aston Villa","Defender","4.5",24,604,0,1,0,0,88,"0.5","1.1","1.2","48.3","141.6","228.9","112.0","0.24","1.70","1.94","9.90",2,0,0,0,0,"a",100,441302
46,"Filip","Marschall","Marschall",2,"Aston Villa","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,462381
47,"Emiliano","Martínez Romero","Martinez",2,"Aston Villa","Goalkeeper","5.0",73,2430,0,0,3,2,296,"0.5","2.6","11.0","61.5","614.2","0.0","0.0","0.00","0.01","0.01","36.70",2,0,73,1,0,"a",100,98980
48,"John","McGinn","McGinn",2,"Aston Villa","Midfielder","5.2",53,1775,0,3,4,1,255,"2.0","2.1","0.6","73.4","178.4","386.5","172.0","2.03","2.17","4.20","29.28",6,0,0,0,0,"a",100,122806
49,"Tyrone","Mings","Mings",2,"Aston Villa","Defender","4.4",31,780,0,1,2,5,138,"4.0","3.1","0.1","26.6","178.4","35.1","51.0","0.70","0.18","0.88","10.33",1,0,0,0,0,"a",100,149484
50,"Kosta","Nedeljković","Nedeljkovic",2,"Aston Villa","Defender","3.9",5,121,0,0,0,0,11,"0.0","1.0","0.6","3.0","22.8","7.2","0.0","0.00","0.02","0.02","2.23",0,0,0,0,0,"u",0,578545
51,"Robin","Olsen","Olsen",2,"Aston Villa","Goalkeeper","4.5",8,180,0,0,1,0,21,"3.5","2.7","0.1","3.7","37.0","0.0","0.0","0.00","0.00","0.00","3.75",0,0,5,0,0,"a",100,111782
52,"Pau","Torres","Pau",2,"Aston Villa","Defender","4.2",32,1549,0,0,2,0,162,"0.0","1.8","0.7","41.2","261.2","55.5","94.0","0.51","0.34","0.85","22.52",1,0,0,0,0,"a",100,244954
53,"Jacob","Ramsey","Ramsey",2,"Aston Villa","Midfielder","5.4",52,1245,1,3,2,3,208,"4.0","2.5","0.4","58.6","190.8","208.4","187.0","1.30","1.81","3.11","20.03",1,0,0,0,0,"a",100,232653
54,"Morgan","Rogers","Rogers",2,"Aston Villa","Midfielder","5.5",113,2337,7,5,5,11,367,"5.0","4.0","16.2","155.9","502.0","525.3","531.0","4.75","3.45","8.20","35.96",8,0,0,0,0,"a",100,244850
55,"Viljami","Sinisalo","Sinisalo",2,"Aston Villa","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,248164
56,"Lino","da Cruz Sousa","Sousa",2,"Aston Villa","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,514315
57,"Youri","Tielemans","Tielemans",2,"Aston Villa","Midfielder","5.5",85,2491,2,4,4,9,540,"2.5","2.9","1.2","166.4","629.6","813.9","220.0","2.61","5.10","7.71","37.08",4,0,0,0,1,"a",,166989
58,"Ollie","Watkins","Watkins",2,"Aston Villa","Forward","8.9",147,2052,13,6,7,24,497,"7.0","5.1","18.0","184.6","616.0","288.6","958.0","13.61","1.56","15.17","30.79",0,0,0,0,0,"d",75,178301
167,"Axel","Disasi","Disasi",2,"Aston Villa","Defender","4.2",30,723,1,0,3,0,120,"3.0","3.0","0.5","26.9","154.0","64.2","50.0","0.36","0.36","0.72","14.24",2,0,0,0,0,"a",100,220362
233,"Amadou","Onana","Onana",2,"Aston Villa","Midfielder","4.8",41,1078,2,0,2,5,199,"0.0","2.4","2.1","51.8","229.2","107.2","180.0","1.85","0.25","2.10","17.71",4,0,0,0,0,"a",100,449871
385,"Marcus","Rashford","Rashford",2,"Aston Villa","Midfielder","6.6",74,1175,4,4,5,8,263,"1.0","3.7","4.8","93.0","314.2","360.2","254.0","1.89","3.12","5.01","19.62",2,0,0,0,0,"a",100,176297
598,"Lamare","Bogarde","Bogarde",2,"Aston Villa","Defender","4.0",6,473,0,0,0,0,22,"0.0","0.8","0.3","13.3","84.8","33.3","15.0","0.04","0.13","0.17","9.28",2,0,0,0,0,"a",,515597
640,"Sil","Swinkels","Swinkels",2,"Aston Villa","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,514287
641,"Oliwier","Zych","Zych",2,"Aston Villa","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,516159
656,"Kadan","Young","Young",2,"Aston Villa","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,537403
679,"Ben","Broggio","Broggio",2,"Aston Villa","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,577731
710,"Jamaldeen","Jimoh","Jimoh",2,"Aston Villa","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,559962
725,"Donyell","Malen","Malen",2,"Aston Villa","Midfielder","5.4",7,168,0,0,0,0,21,"0.5","1.2","0.1","11.7","24.2","16.2","77.0","0.55","0.04","0.59","1.79",0,0,0,0,0,"a",,204646
731,"Andrés","García","A. Garcia",2,"Aston Villa","Defender","4.5",6,266,0,0,0,0,17,"0.5","1.2","0.1","8.8","31.2","50.4","7.0","0.04","0.39","0.43","5.99",0,0,0,0,0,"a",,606798
737,"Unai","Emery","Emery",2,"Aston Villa","Manager","0.8",36,0,0,0,0,0,0,"5.0","0.0","1.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100037568
762,"Marco","Asensio","M.Asensio",2,"Aston Villa","Midfielder","6.1",19,205,2,0,0,3,62,"0.5","4.8","2.2","22.9","85.6","57.9","85.0","1.43","0.15","1.58","5.72",0,0,0,0,0,"a",,174292
59,"Max","Aarons","Aarons",3,"Bournemouth","Defender","4.3",8,84,0,0,1,0,31,"0.0","2.7","0.1","1.7","13.2","3.2","0.0","0.00","0.01","0.01","0.28",0,0,0,0,0,"u",0,232980
60,"Tyler","Adams","Adams",3,"Bournemouth","Midfielder","4.9",41,1239,0,3,3,1,210,"2.0","2.2","0.1","50.2","296.8","154.8","49.0","0.87","0.35","1.22","20.23",4,0,0,0,0,"a",100,200785
61,"Jaidon","Anthony","Anthony",3,"Bournemouth","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,444180
62,"David","Brooks","Brooks",3,"Bournemouth","Midfielder","4.9",43,722,2,1,2,2,166,"1.0","2.0","0.0","59.1","157.4","208.3","232.0","2.17","1.48","3.65","13.50",3,0,0,0,0,"a",100,111317
63,"Ryan","Christie","Christie",3,"Bournemouth","Midfielder","4.9",75,2057,2,3,8,5,420,"1.7","2.7","0.2","133.0","500.0","537.4","290.0","2.11","2.75","4.86","29.36",9,0,0,0,0,"a",100,158499
64,"Lewis","Cook","Cook",3,"Bournemouth","Midfielder","5.0",68,2391,1,3,4,2,422,"2.0","2.4","0.2","122.2","512.8","616.2","93.0","0.62","3.16","3.78","36.76",6,0,0,0,0,"a",100,155408
65,"Enes","Ünal","Enes Ünal",3,"Bournemouth","Forward","5.4",32,330,2,1,2,4,97,"0.0","1.9","0.1","35.9","104.0","56.1","207.0","2.73","0.26","2.99","6.38",2,0,0,0,0,"i",0,168636
66,"Romain","Faivre","Faivre",3,"Bournemouth","Midfielder","5.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,441240
67,"Hamed","Traorè","H.Traorè",3,"Bournemouth","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,424044
68,"James","Hill","Hill",3,"Bournemouth","Defender","3.9",16,420,0,1,1,0,50,"0.7","1.8","0.6","14.5","87.2","27.6","29.0","0.29","0.24","0.53","8.20",1,0,0,0,0,"a",100,463981
69,"Daniel","Jebbison","Jebbison",3,"Bournemouth","Forward","4.5",8,61,0,0,0,0,26,"0.3","0.9","1.1","9.3","20.0","37.0","36.0","0.21","0.12","0.33","1.83",1,0,0,0,0,"a",100,523700
70,"Milos","Kerkez","Kerkez",3,"Bournemouth","Defender","5.2",105,2537,2,6,6,8,420,"4.0","3.6","18.5","121.1","567.6","447.6","196.0","0.50","1.96","2.46","38.69",4,0,0,0,0,"a",100,544877
71,"Justin","Kluivert","Kluivert",3,"Bournemouth","Midfielder","6.3",147,1934,12,6,10,14,494,"5.7","5.2","35.5","196.6","680.4","591.6","692.0","9.58","3.13","12.71","28.23",6,0,0,0,0,"a",100,222683
72,"Chris","Mepham","Mepham",3,"Bournemouth","Defender","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,223911
74,"Dango","Ouattara","O.Dango",3,"Bournemouth","Midfielder","5.1",99,1510,7,4,5,7,367,"1.3","3.8","4.1","153.5","543.4","365.1","629.0","7.17","2.63","9.80","25.20",1,0,0,0,0,"a",100,533463
75,"Alex","Paulsen","Paulsen",3,"Bournemouth","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,495145
76,"Philip","Billing","Philip",3,"Bournemouth","Midfielder","4.8",10,176,0,0,0,0,52,"0.0","1.0","0.0","20.4","54.0","102.4","47.0","0.55","0.97","1.52","3.35",1,0,0,0,0,"u",0,168991
77,"Alex","Scott","Scott",3,"Bournemouth","Midfielder","4.7",15,371,0,0,1,0,71,"1.0","1.2","0.0","23.2","91.8","96.2","43.0","0.24","0.43","0.67","5.91",1,0,0,0,0,"a",100,503139
78,"Antoine","Semenyo","Semenyo",3,"Bournemouth","Midfielder","5.7",111,2465,7,5,7,7,390,"1.0","4.0","9.0","209.5","573.2","531.5","998.0","8.06","3.91","11.97","36.49",9,0,0,0,0,"a",100,437730
79,"Marcos","Senesi","Senesi",3,"Bournemouth","Defender","4.6",21,917,0,0,1,3,82,"0.0","1.9","0.3","33.1","221.0","78.7","29.0","0.81","0.44","1.25","12.04",4,0,0,0,0,"d",50,221466
80,"Luis","Sinisterra","Sinisterra",3,"Bournemouth","Midfielder","4.8",23,229,1,1,0,2,90,"1.0","1.9","0.1","42.3","112.0","115.3","195.0","1.18","1.29","2.47","4.08",0,0,0,0,0,"d",75,224995
81,"Adam","Smith","Smith",3,"Bournemouth","Defender","4.4",34,1032,0,0,3,0,93,"0.0","2.0","0.1","18.6","116.2","62.2","8.0","0.60","0.10","0.70","12.51",4,0,0,0,0,"i",0,54469
83,"Marcus","Tavernier","Tavernier",3,"Bournemouth","Midfielder","5.4",72,1500,3,6,3,3,282,"3.0","3.3","0.4","131.3","392.4","532.0","389.0","5.17","2.48","7.65","19.22",5,0,0,0,0,"a",100,201658
84,"Mark","Travers","Travers",3,"Bournemouth","Goalkeeper","4.4",19,450,0,0,1,1,76,"0.0","3.8","0.1","14.6","146.4","0.0","0.0","0.00","0.01","0.01","7.36",0,0,20,0,0,"u",0,229600
85,"Illia","Zabarnyi","Zabarnyi",3,"Bournemouth","Defender","4.4",65,2364,0,0,6,3,315,"0.3","2.4","0.5","68.4","501.4","136.3","44.0","0.81","0.42","1.23","33.47",3,1,0,0,0,"a",100,477580
152,"Kepa","Arrizabalaga","Arrizabalaga",3,"Bournemouth","Goalkeeper","4.6",72,1980,0,0,5,4,279,"1.0","3.3","3.1","57.6","563.2","10.2","4.0","0.06","0.01","0.07","28.74",3,0,76,0,0,"a",100,109745
580,"Dean","Huijsen","Huijsen",3,"Bournemouth","Defender","4.5",71,1690,2,0,5,11,317,"0.7","3.1","4.7","86.5","563.8","156.3","145.0","1.60","1.18","2.78","27.60",6,0,0,0,0,"a",,554605
592,"Julián","Araujo Zúñiga","J.Araujo",3,"Bournemouth","Defender","4.3",8,352,0,0,0,0,11,"0.0","1.0","0.1","5.1","40.0","7.9","2.0","0.00","0.04","0.04","6.95",1,0,0,0,0,"d",50,436893
599,"Will","Dennis","Dennis",3,"Bournemouth","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,444172
617,"Francisco Evanilson","de Lima Barbosa","Evanilson",3,"Bournemouth","Forward","5.7",89,1541,6,4,8,14,339,"3.7","4.0","3.3","122.7","294.6","248.6","688.0","7.77","1.42","9.19","18.38",0,0,0,0,1,"a",100,444102
680,"Max","Kinsey","Kinsey",3,"Bournemouth","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,496683
687,"Ben","Winterburn","Winterburn",3,"Bournemouth","Midfielder","4.5",2,9,0,0,0,0,6,"0.0","1.0","0.0","0.0","0.2","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,606775
702,"Archie","Harris","Harris",3,"Bournemouth","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,632822
707,"Remy","Rees-Dottin","Rees-Dottin",3,"Bournemouth","Forward","4.5",1,1,0,0,0,0,3,"0.0","1.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,606774
712,"Matai","Akinmboni","Akinmboni",3,"Bournemouth","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,541462
713,"Julio","Soler","Soler",3,"Bournemouth","Defender","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,575901
722,"Daniel","Adu-Adjei","Adu-Adjei",3,"Bournemouth","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,590760
723,"Dominic","Sadi","Sadi",3,"Bournemouth","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,550596
727,"Callan","McKenna","McKenna",3,"Bournemouth","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,568791
728,"Zain","Silcott-Duberry","Silcott-Duberry",3,"Bournemouth","Midfielder","4.5",1,1,0,0,0,0,5,"0.0","1.0","0.0","0.3","2.0","1.0","0.0","0.00","0.00","0.00","0.04",0,0,0,0,0,"a",,530121
738,"Andoni","Iraola","Iraola",3,"Bournemouth","Manager","1.1",29,0,0,0,0,0,0,"2.3","0.0","6.7","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100050427
